,road,abbrevs
555,SR 776,"sr 776,sr-776,sr776,state road 776,state road-776,state road776,state rd 776,state rd-776,state rd776,st road 776,st road-776,st road776,st rd 776,st rd-776,st rd776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776,sr 776,sr-776,sr776"
556,SR 780,"sr 780,sr-780,sr780,state road 780,state road-780,state road780,state rd 780,state rd-780,state rd780,st road 780,st road-780,st road780,st rd 780,st rd-780,st rd780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780,sr 780,sr-780,sr780"
557,SR 786,"sr 786,sr-786,sr786,state road 786,state road-786,state road786,state rd 786,state rd-786,state rd786,st road 786,st road-786,st road786,st rd 786,st rd-786,st rd786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786,sr 786,sr-786,sr786"
558,SR 789,"sr 789,sr-789,sr789,state road 789,state road-789,state road789,state rd 789,state rd-789,state rd789,st road 789,st road-789,st road789,st rd 789,st rd-789,st rd789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789,sr 789,sr-789,sr789"
559,SR 792,"sr 792,sr-792,sr792,state road 792,state road-792,state road792,state rd 792,state rd-792,state rd792,st road 792,st road-792,st road792,st rd 792,st rd-792,st rd792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792,sr 792,sr-792,sr792"
560,SR 794,"sr 794,sr-794,sr794,state road 794,state road-794,state road794,state rd 794,state rd-794,state rd794,st road 794,st road-794,st road794,st rd 794,st rd-794,st rd794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794,sr 794,sr-794,sr794"
561,SR 798,"sr 798,sr-798,sr798,state road 798,state road-798,state road798,state rd 798,state rd-798,state rd798,st road 798,st road-798,st road798,st rd 798,st rd-798,st rd798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798,sr 798,sr-798,sr798"
562,SR 800,"sr 800,sr-800,sr800,state road 800,state road-800,state road800,state rd 800,state rd-800,state rd800,st road 800,st road-800,st road800,st rd 800,st rd-800,st rd800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800,sr 800,sr-800,sr800"
563,SR 802,"sr 802,sr-802,sr802,state road 802,state road-802,state road802,state rd 802,state rd-802,state rd802,st road 802,st road-802,st road802,st rd 802,st rd-802,st rd802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802,sr 802,sr-802,sr802"
564,SR 804,"sr 804,sr-804,sr804,state road 804,state road-804,state road804,state rd 804,state rd-804,state rd804,st road 804,st road-804,st road804,st rd 804,st rd-804,st rd804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804,sr 804,sr-804,sr804"
565,SR 805,"sr 805,sr-805,sr805,state road 805,state road-805,state road805,state rd 805,state rd-805,state rd805,st road 805,st road-805,st road805,st rd 805,st rd-805,st rd805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805,sr 805,sr-805,sr805"
566,SR 806,"sr 806,sr-806,sr806,state road 806,state road-806,state road806,state rd 806,state rd-806,state rd806,st road 806,st road-806,st road806,st rd 806,st rd-806,st rd806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806,sr 806,sr-806,sr806"
567,SR 807,"sr 807,sr-807,sr807,state road 807,state road-807,state road807,state rd 807,state rd-807,state rd807,st road 807,st road-807,st road807,st rd 807,st rd-807,st rd807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807,sr 807,sr-807,sr807"
568,SR 808,"sr 808,sr-808,sr808,state road 808,state road-808,state road808,state rd 808,state rd-808,state rd808,st road 808,st road-808,st road808,st rd 808,st rd-808,st rd808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808,sr 808,sr-808,sr808"
569,SR 809,"sr 809,sr-809,sr809,state road 809,state road-809,state road809,state rd 809,state rd-809,state rd809,st road 809,st road-809,st road809,st rd 809,st rd-809,st rd809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809,sr 809,sr-809,sr809"
570,SR 810,"sr 810,sr-810,sr810,state road 810,state road-810,state road810,state rd 810,state rd-810,state rd810,st road 810,st road-810,st road810,st rd 810,st rd-810,st rd810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810,sr 810,sr-810,sr810"
571,SR 811,"sr 811,sr-811,sr811,state road 811,state road-811,state road811,state rd 811,state rd-811,state rd811,st road 811,st road-811,st road811,st rd 811,st rd-811,st rd811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811,sr 811,sr-811,sr811"
572,SR 811A,"sr 811a,sr-811a,sr811a,state road 811a,state road-811a,state road811a,state rd 811a,state rd-811a,state rd811a,st road 811a,st road-811a,st road811a,st rd 811a,st rd-811a,st rd811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a,sr 811a,sr-811a,sr811a"
573,SR 812,"sr 812,sr-812,sr812,state road 812,state road-812,state road812,state rd 812,state rd-812,state rd812,st road 812,st road-812,st road812,st rd 812,st rd-812,st rd812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812,sr 812,sr-812,sr812"
574,SR 814,"sr 814,sr-814,sr814,state road 814,state road-814,state road814,state rd 814,state rd-814,state rd814,st road 814,st road-814,st road814,st rd 814,st rd-814,st rd814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814,sr 814,sr-814,sr814"
575,SR 816,"sr 816,sr-816,sr816,state road 816,state road-816,state road816,state rd 816,state rd-816,state rd816,st road 816,st road-816,st road816,st rd 816,st rd-816,st rd816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816,sr 816,sr-816,sr816"
576,SR 817,"sr 817,sr-817,sr817,state road 817,state road-817,state road817,state rd 817,state rd-817,state rd817,st road 817,st road-817,st road817,st rd 817,st rd-817,st rd817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817,sr 817,sr-817,sr817"
577,SR 818,"sr 818,sr-818,sr818,state road 818,state road-818,state road818,state rd 818,state rd-818,state rd818,st road 818,st road-818,st road818,st rd 818,st rd-818,st rd818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818,sr 818,sr-818,sr818"
578,SR 820,"sr 820,sr-820,sr820,state road 820,state road-820,state road820,state rd 820,state rd-820,state rd820,st road 820,st road-820,st road820,st rd 820,st rd-820,st rd820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820,sr 820,sr-820,sr820"
579,SR 821,"sr 821,sr-821,sr821,state road 821,state road-821,state road821,state rd 821,state rd-821,state rd821,st road 821,st road-821,st road821,st rd 821,st rd-821,st rd821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821,sr 821,sr-821,sr821"
580,SR 822,"sr 822,sr-822,sr822,state road 822,state road-822,state road822,state rd 822,state rd-822,state rd822,st road 822,st road-822,st road822,st rd 822,st rd-822,st rd822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822,sr 822,sr-822,sr822"
581,SR 823,"sr 823,sr-823,sr823,state road 823,state road-823,state road823,state rd 823,state rd-823,state rd823,st road 823,st road-823,st road823,st rd 823,st rd-823,st rd823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823,sr 823,sr-823,sr823"
582,SR 824,"sr 824,sr-824,sr824,state road 824,state road-824,state road824,state rd 824,state rd-824,state rd824,st road 824,st road-824,st road824,st rd 824,st rd-824,st rd824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824,sr 824,sr-824,sr824"
583,SR 825,"sr 825,sr-825,sr825,state road 825,state road-825,state road825,state rd 825,state rd-825,state rd825,st road 825,st road-825,st road825,st rd 825,st rd-825,st rd825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825,sr 825,sr-825,sr825"
584,SR 826,"sr 826,sr-826,sr826,state road 826,state road-826,state road826,state rd 826,state rd-826,state rd826,st road 826,st road-826,st road826,st rd 826,st rd-826,st rd826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826,sr 826,sr-826,sr826"
585,SR 827,"sr 827,sr-827,sr827,state road 827,state road-827,state road827,state rd 827,state rd-827,state rd827,st road 827,st road-827,st road827,st rd 827,st rd-827,st rd827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827,sr 827,sr-827,sr827"
586,SR 834,"sr 834,sr-834,sr834,state road 834,state road-834,state road834,state rd 834,state rd-834,state rd834,st road 834,st road-834,st road834,st rd 834,st rd-834,st rd834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834,sr 834,sr-834,sr834"
587,SR 836,"sr 836,sr-836,sr836,state road 836,state road-836,state road836,state rd 836,state rd-836,state rd836,st road 836,st road-836,st road836,st rd 836,st rd-836,st rd836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836,sr 836,sr-836,sr836"
588,SR 838,"sr 838,sr-838,sr838,state road 838,state road-838,state road838,state rd 838,state rd-838,state rd838,st road 838,st road-838,st road838,st rd 838,st rd-838,st rd838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838,sr 838,sr-838,sr838"
589,SR 840,"sr 840,sr-840,sr840,state road 840,state road-840,state road840,state rd 840,state rd-840,state rd840,st road 840,st road-840,st road840,st rd 840,st rd-840,st rd840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840,sr 840,sr-840,sr840"
590,SR 842,"sr 842,sr-842,sr842,state road 842,state road-842,state road842,state rd 842,state rd-842,state rd842,st road 842,st road-842,st road842,st rd 842,st rd-842,st rd842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842,sr 842,sr-842,sr842"
591,SR 844,"sr 844,sr-844,sr844,state road 844,state road-844,state road844,state rd 844,state rd-844,state rd844,st road 844,st road-844,st road844,st rd 844,st rd-844,st rd844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844,sr 844,sr-844,sr844"
592,SR 845,"sr 845,sr-845,sr845,state road 845,state road-845,state road845,state rd 845,state rd-845,state rd845,st road 845,st road-845,st road845,st rd 845,st rd-845,st rd845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845,sr 845,sr-845,sr845"
593,SR 847,"sr 847,sr-847,sr847,state road 847,state road-847,state road847,state rd 847,state rd-847,state rd847,st road 847,st road-847,st road847,st rd 847,st rd-847,st rd847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847,sr 847,sr-847,sr847"
594,SR 848,"sr 848,sr-848,sr848,state road 848,state road-848,state road848,state rd 848,state rd-848,state rd848,st road 848,st road-848,st road848,st rd 848,st rd-848,st rd848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848,sr 848,sr-848,sr848"
595,SR 849,"sr 849,sr-849,sr849,state road 849,state road-849,state road849,state rd 849,state rd-849,state rd849,st road 849,st road-849,st road849,st rd 849,st rd-849,st rd849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849,sr 849,sr-849,sr849"
596,SR 850,"sr 850,sr-850,sr850,state road 850,state road-850,state road850,state rd 850,state rd-850,state rd850,st road 850,st road-850,st road850,st rd 850,st rd-850,st rd850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850,sr 850,sr-850,sr850"
597,SR 852,"sr 852,sr-852,sr852,state road 852,state road-852,state road852,state rd 852,state rd-852,state rd852,st road 852,st road-852,st road852,st rd 852,st rd-852,st rd852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852,sr 852,sr-852,sr852"
598,SR 856,"sr 856,sr-856,sr856,state road 856,state road-856,state road856,state rd 856,state rd-856,state rd856,st road 856,st road-856,st road856,st rd 856,st rd-856,st rd856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856,sr 856,sr-856,sr856"
599,SR 858,"sr 858,sr-858,sr858,state road 858,state road-858,state road858,state rd 858,state rd-858,state rd858,st road 858,st road-858,st road858,st rd 858,st rd-858,st rd858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858,sr 858,sr-858,sr858"
600,SR 860,"sr 860,sr-860,sr860,state road 860,state road-860,state road860,state rd 860,state rd-860,state rd860,st road 860,st road-860,st road860,st rd 860,st rd-860,st rd860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860,sr 860,sr-860,sr860"
601,SR 862,"sr 862,sr-862,sr862,state road 862,state road-862,state road862,state rd 862,state rd-862,state rd862,st road 862,st road-862,st road862,st rd 862,st rd-862,st rd862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862,sr 862,sr-862,sr862"
602,SR 865,"sr 865,sr-865,sr865,state road 865,state road-865,state road865,state rd 865,state rd-865,state rd865,st road 865,st road-865,st road865,st rd 865,st rd-865,st rd865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865,sr 865,sr-865,sr865"
603,SR 867,"sr 867,sr-867,sr867,state road 867,state road-867,state road867,state rd 867,state rd-867,state rd867,st road 867,st road-867,st road867,st rd 867,st rd-867,st rd867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867,sr 867,sr-867,sr867"
604,SR 869,"sr 869,sr-869,sr869,state road 869,state road-869,state road869,state rd 869,state rd-869,state rd869,st road 869,st road-869,st road869,st rd 869,st rd-869,st rd869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869,sr 869,sr-869,sr869"
605,SR 870,"sr 870,sr-870,sr870,state road 870,state road-870,state road870,state rd 870,state rd-870,state rd870,st road 870,st road-870,st road870,st rd 870,st rd-870,st rd870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870,sr 870,sr-870,sr870"
606,SR 874,"sr 874,sr-874,sr874,state road 874,state road-874,state road874,state rd 874,state rd-874,state rd874,st road 874,st road-874,st road874,st rd 874,st rd-874,st rd874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874,sr 874,sr-874,sr874"
607,SR 876,"sr 876,sr-876,sr876,state road 876,state road-876,state road876,state rd 876,state rd-876,state rd876,st road 876,st road-876,st road876,st rd 876,st rd-876,st rd876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876,sr 876,sr-876,sr876"
608,SR 878,"sr 878,sr-878,sr878,state road 878,state road-878,state road878,state rd 878,state rd-878,state rd878,st road 878,st road-878,st road878,st rd 878,st rd-878,st rd878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878,sr 878,sr-878,sr878"
609,SR 880,"sr 880,sr-880,sr880,state road 880,state road-880,state road880,state rd 880,state rd-880,state rd880,st road 880,st road-880,st road880,st rd 880,st rd-880,st rd880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880,sr 880,sr-880,sr880"
610,SR 882,"sr 882,sr-882,sr882,state road 882,state road-882,state road882,state rd 882,state rd-882,state rd882,st road 882,st road-882,st road882,st rd 882,st rd-882,st rd882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882,sr 882,sr-882,sr882"
611,SR 884,"sr 884,sr-884,sr884,state road 884,state road-884,state road884,state rd 884,state rd-884,state rd884,st road 884,st road-884,st road884,st rd 884,st rd-884,st rd884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884,sr 884,sr-884,sr884"
612,SR 886,"sr 886,sr-886,sr886,state road 886,state road-886,state road886,state rd 886,state rd-886,state rd886,st road 886,st road-886,st road886,st rd 886,st rd-886,st rd886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886,sr 886,sr-886,sr886"
613,SR 907,"sr 907,sr-907,sr907,state road 907,state road-907,state road907,state rd 907,state rd-907,state rd907,st road 907,st road-907,st road907,st rd 907,st rd-907,st rd907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907,sr 907,sr-907,sr907"
614,SR 907A,"sr 907a,sr-907a,sr907a,state road 907a,state road-907a,state road907a,state rd 907a,state rd-907a,state rd907a,st road 907a,st road-907a,st road907a,st rd 907a,st rd-907a,st rd907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a,sr 907a,sr-907a,sr907a"
615,SR 909,"sr 909,sr-909,sr909,state road 909,state road-909,state road909,state rd 909,state rd-909,state rd909,st road 909,st road-909,st road909,st rd 909,st rd-909,st rd909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909,sr 909,sr-909,sr909"
