,road,abbrevs
326,SC 193,"sc 193,sc-193,sc193,highway 193,highway-193,highway193,highwy 193,highwy-193,highwy193,hiway 193,hiway-193,hiway193,hiwy 193,hiwy-193,hiwy193,hway 193,hway-193,hway193,hwy 193,hwy-193,hwy193"
327,SC 194,"sc 194,sc-194,sc194,highway 194,highway-194,highway194,highwy 194,highwy-194,highwy194,hiway 194,hiway-194,hiway194,hiwy 194,hiwy-194,hiwy194,hway 194,hway-194,hway194,hwy 194,hwy-194,hwy194"
328,SC 198,"sc 198,sc-198,sc198,highway 198,highway-198,highway198,highwy 198,highwy-198,highwy198,hiway 198,hiway-198,hiway198,hiwy 198,hiwy-198,hiwy198,hway 198,hway-198,hway198,hwy 198,hwy-198,hwy198"
329,SC 200,"sc 200,sc-200,sc200,highway 200,highway-200,highway200,highwy 200,highwy-200,highwy200,hiway 200,hiway-200,hiway200,hiwy 200,hiwy-200,hiwy200,hway 200,hway-200,hway200,hwy 200,hwy-200,hwy200"
330,SC 201,"sc 201,sc-201,sc201,highway 201,highway-201,highway201,highwy 201,highwy-201,highwy201,hiway 201,hiway-201,hiway201,hiwy 201,hiwy-201,hiwy201,hway 201,hway-201,hway201,hwy 201,hwy-201,hwy201"
331,SC 202,"sc 202,sc-202,sc202,highway 202,highway-202,highway202,highwy 202,highwy-202,highwy202,hiway 202,hiway-202,hiway202,hiwy 202,hiwy-202,hiwy202,hway 202,hway-202,hway202,hwy 202,hwy-202,hwy202"
332,SC 203,"sc 203,sc-203,sc203,highway 203,highway-203,highway203,highwy 203,highwy-203,highwy203,hiway 203,hiway-203,hiway203,hiwy 203,hiwy-203,hiwy203,hway 203,hway-203,hway203,hwy 203,hwy-203,hwy203"
333,SC 207,"sc 207,sc-207,sc207,highway 207,highway-207,highway207,highwy 207,highwy-207,highwy207,hiway 207,hiway-207,hiway207,hiwy 207,hiwy-207,hiwy207,hway 207,hway-207,hway207,hwy 207,hwy-207,hwy207"
334,SC 210,"sc 210,sc-210,sc210,highway 210,highway-210,highway210,highwy 210,highwy-210,highwy210,hiway 210,hiway-210,hiway210,hiwy 210,hiwy-210,hiwy210,hway 210,hway-210,hway210,hwy 210,hwy-210,hwy210"
335,SC 211,"sc 211,sc-211,sc211,highway 211,highway-211,highway211,highwy 211,highwy-211,highwy211,hiway 211,hiway-211,hiway211,hiwy 211,hiwy-211,hiwy211,hway 211,hway-211,hway211,hwy 211,hwy-211,hwy211"
336,SC 212,"sc 212,sc-212,sc212,highway 212,highway-212,highway212,highwy 212,highwy-212,highwy212,hiway 212,hiway-212,hiway212,hiwy 212,hiwy-212,hiwy212,hway 212,hway-212,hway212,hwy 212,hwy-212,hwy212"
337,SC 213,"sc 213,sc-213,sc213,highway 213,highway-213,highway213,highwy 213,highwy-213,highwy213,hiway 213,hiway-213,hiway213,hiwy 213,hiwy-213,hiwy213,hway 213,hway-213,hway213,hwy 213,hwy-213,hwy213"
338,SC 215,"sc 215,sc-215,sc215,highway 215,highway-215,highway215,highwy 215,highwy-215,highwy215,hiway 215,hiway-215,hiway215,hiwy 215,hiwy-215,hiwy215,hway 215,hway-215,hway215,hwy 215,hwy-215,hwy215"
339,SC 216,"sc 216,sc-216,sc216,highway 216,highway-216,highway216,highwy 216,highwy-216,highwy216,hiway 216,hiway-216,hiway216,hiwy 216,hiwy-216,hiwy216,hway 216,hway-216,hway216,hwy 216,hwy-216,hwy216"
340,SC 217,"sc 217,sc-217,sc217,highway 217,highway-217,highway217,highwy 217,highwy-217,highwy217,hiway 217,hiway-217,hiway217,hiwy 217,hiwy-217,hiwy217,hway 217,hway-217,hway217,hwy 217,hwy-217,hwy217"
341,SC 219,"sc 219,sc-219,sc219,highway 219,highway-219,highway219,highwy 219,highwy-219,highwy219,hiway 219,hiway-219,hiway219,hiwy 219,hiwy-219,hiwy219,hway 219,hway-219,hway219,hwy 219,hwy-219,hwy219"
342,SC 223,"sc 223,sc-223,sc223,highway 223,highway-223,highway223,highwy 223,highwy-223,highwy223,hiway 223,hiway-223,hiway223,hiwy 223,hiwy-223,hiwy223,hway 223,hway-223,hway223,hwy 223,hwy-223,hwy223"
343,SC 225,"sc 225,sc-225,sc225,highway 225,highway-225,highway225,highwy 225,highwy-225,highwy225,hiway 225,hiway-225,hiway225,hiwy 225,hiwy-225,hiwy225,hway 225,hway-225,hway225,hwy 225,hwy-225,hwy225"
344,SC 230,"sc 230,sc-230,sc230,highway 230,highway-230,highway230,highwy 230,highwy-230,highwy230,hiway 230,hiway-230,hiway230,hiwy 230,hiwy-230,hiwy230,hway 230,hway-230,hway230,hwy 230,hwy-230,hwy230"
345,SC 243,"sc 243,sc-243,sc243,highway 243,highway-243,highway243,highwy 243,highwy-243,highwy243,hiway 243,hiway-243,hiway243,hiwy 243,hiwy-243,hiwy243,hway 243,hway-243,hway243,hwy 243,hwy-243,hwy243"
346,SC 245,"sc 245,sc-245,sc245,highway 245,highway-245,highway245,highwy 245,highwy-245,highwy245,hiway 245,hiway-245,hiway245,hiwy 245,hiwy-245,hiwy245,hway 245,hway-245,hway245,hwy 245,hwy-245,hwy245"
347,SC 246,"sc 246,sc-246,sc246,highway 246,highway-246,highway246,highwy 246,highwy-246,highwy246,hiway 246,hiway-246,hiway246,hiwy 246,hiwy-246,hiwy246,hway 246,hway-246,hway246,hwy 246,hwy-246,hwy246"
348,SC 247,"sc 247,sc-247,sc247,highway 247,highway-247,highway247,highwy 247,highwy-247,highwy247,hiway 247,hiway-247,hiway247,hiwy 247,hiwy-247,hiwy247,hway 247,hway-247,hway247,hwy 247,hwy-247,hwy247"
349,SC 248,"sc 248,sc-248,sc248,highway 248,highway-248,highway248,highwy 248,highwy-248,highwy248,hiway 248,hiway-248,hiway248,hiwy 248,hiwy-248,hiwy248,hway 248,hway-248,hway248,hwy 248,hwy-248,hwy248"
350,SC 252,"sc 252,sc-252,sc252,highway 252,highway-252,highway252,highwy 252,highwy-252,highwy252,hiway 252,hiway-252,hiway252,hiwy 252,hiwy-252,hiwy252,hway 252,hway-252,hway252,hwy 252,hwy-252,hwy252"
351,SC 253,"sc 253,sc-253,sc253,highway 253,highway-253,highway253,highwy 253,highwy-253,highwy253,hiway 253,hiway-253,hiway253,hiwy 253,hiwy-253,hiwy253,hway 253,hway-253,hway253,hwy 253,hwy-253,hwy253"
352,SC 254,"sc 254,sc-254,sc254,highway 254,highway-254,highway254,highwy 254,highwy-254,highwy254,hiway 254,hiway-254,hiway254,hiwy 254,hiwy-254,hiwy254,hway 254,hway-254,hway254,hwy 254,hwy-254,hwy254"
353,SC 260,"sc 260,sc-260,sc260,highway 260,highway-260,highway260,highwy 260,highwy-260,highwy260,hiway 260,hiway-260,hiway260,hiwy 260,hiwy-260,hiwy260,hway 260,hway-260,hway260,hwy 260,hwy-260,hwy260"
354,SC 261,"sc 261,sc-261,sc261,highway 261,highway-261,highway261,highwy 261,highwy-261,highwy261,hiway 261,hiway-261,hiway261,hiwy 261,hiwy-261,hiwy261,hway 261,hway-261,hway261,hwy 261,hwy-261,hwy261"
355,SC 262,"sc 262,sc-262,sc262,highway 262,highway-262,highway262,highwy 262,highwy-262,highwy262,hiway 262,hiway-262,hiway262,hiwy 262,hiwy-262,hiwy262,hway 262,hway-262,hway262,hwy 262,hwy-262,hwy262"
356,SC 263,"sc 263,sc-263,sc263,highway 263,highway-263,highway263,highwy 263,highwy-263,highwy263,hiway 263,hiway-263,hiway263,hiwy 263,hiwy-263,hiwy263,hway 263,hway-263,hway263,hwy 263,hwy-263,hwy263"
357,SC 265,"sc 265,sc-265,sc265,highway 265,highway-265,highway265,highwy 265,highwy-265,highwy265,hiway 265,hiway-265,hiway265,hiwy 265,hiwy-265,hiwy265,hway 265,hway-265,hway265,hwy 265,hwy-265,hwy265"
358,SC 267,"sc 267,sc-267,sc267,highway 267,highway-267,highway267,highwy 267,highwy-267,highwy267,hiway 267,hiway-267,hiway267,hiwy 267,hiwy-267,hiwy267,hway 267,hway-267,hway267,hwy 267,hwy-267,hwy267"
359,SC 268,"sc 268,sc-268,sc268,highway 268,highway-268,highway268,highwy 268,highwy-268,highwy268,hiway 268,hiway-268,hiway268,hiwy 268,hiwy-268,hiwy268,hway 268,hway-268,hway268,hwy 268,hwy-268,hwy268"
360,SC 269,"sc 269,sc-269,sc269,highway 269,highway-269,highway269,highwy 269,highwy-269,highwy269,hiway 269,hiway-269,hiway269,hiwy 269,hiwy-269,hiwy269,hway 269,hway-269,hway269,hwy 269,hwy-269,hwy269"
361,SC 274,"sc 274,sc-274,sc274,highway 274,highway-274,highway274,highwy 274,highwy-274,highwy274,hiway 274,hiway-274,hiway274,hiwy 274,hiwy-274,hiwy274,hway 274,hway-274,hway274,hwy 274,hwy-274,hwy274"
362,SC 277,"sc 277,sc-277,sc277,highway 277,highway-277,highway277,highwy 277,highwy-277,highwy277,hiway 277,hiway-277,hiway277,hiwy 277,hiwy-277,hiwy277,hway 277,hway-277,hway277,hwy 277,hwy-277,hwy277"
363,SC 281,"sc 281,sc-281,sc281,highway 281,highway-281,highway281,highwy 281,highwy-281,highwy281,hiway 281,hiway-281,hiway281,hiwy 281,hiwy-281,hiwy281,hway 281,hway-281,hway281,hwy 281,hwy-281,hwy281"
364,SC 283,"sc 283,sc-283,sc283,highway 283,highway-283,highway283,highwy 283,highwy-283,highwy283,hiway 283,hiway-283,hiway283,hiwy 283,hiwy-283,hiwy283,hway 283,hway-283,hway283,hwy 283,hwy-283,hwy283"
365,SC 284,"sc 284,sc-284,sc284,highway 284,highway-284,highway284,highwy 284,highwy-284,highwy284,hiway 284,hiway-284,hiway284,hiwy 284,hiwy-284,hiwy284,hway 284,hway-284,hway284,hwy 284,hwy-284,hwy284"
366,SC 288,"sc 288,sc-288,sc288,highway 288,highway-288,highway288,highwy 288,highwy-288,highwy288,hiway 288,hiway-288,hiway288,hiwy 288,hiwy-288,hiwy288,hway 288,hway-288,hway288,hwy 288,hwy-288,hwy288"
367,SC 290,"sc 290,sc-290,sc290,highway 290,highway-290,highway290,highwy 290,highwy-290,highwy290,hiway 290,hiway-290,hiway290,hiwy 290,hiwy-290,hiwy290,hway 290,hway-290,hway290,hwy 290,hwy-290,hwy290"
368,SC 291,"sc 291,sc-291,sc291,highway 291,highway-291,highway291,highwy 291,highwy-291,highwy291,hiway 291,hiway-291,hiway291,hiwy 291,hiwy-291,hiwy291,hway 291,hway-291,hway291,hwy 291,hwy-291,hwy291"
369,SC 292,"sc 292,sc-292,sc292,highway 292,highway-292,highway292,highwy 292,highwy-292,highwy292,hiway 292,hiway-292,hiway292,hiwy 292,hiwy-292,hiwy292,hway 292,hway-292,hway292,hwy 292,hwy-292,hwy292"
370,SC 295,"sc 295,sc-295,sc295,highway 295,highway-295,highway295,highwy 295,highwy-295,highwy295,hiway 295,hiway-295,hiway295,hiwy 295,hiwy-295,hiwy295,hway 295,hway-295,hway295,hwy 295,hwy-295,hwy295"
371,SC 296,"sc 296,sc-296,sc296,highway 296,highway-296,highway296,highwy 296,highwy-296,highwy296,hiway 296,hiway-296,hiway296,hiwy 296,hiwy-296,hiwy296,hway 296,hway-296,hway296,hwy 296,hwy-296,hwy296"
372,SC 300,"sc 300,sc-300,sc300,highway 300,highway-300,highway300,highwy 300,highwy-300,highwy300,hiway 300,hiway-300,hiway300,hiwy 300,hiwy-300,hiwy300,hway 300,hway-300,hway300,hwy 300,hwy-300,hwy300"
373,SC 302,"sc 302,sc-302,sc302,highway 302,highway-302,highway302,highwy 302,highwy-302,highwy302,hiway 302,hiway-302,hiway302,hiwy 302,hiwy-302,hiwy302,hway 302,hway-302,hway302,hwy 302,hwy-302,hwy302"
374,SC 303,"sc 303,sc-303,sc303,highway 303,highway-303,highway303,highwy 303,highwy-303,highwy303,hiway 303,hiway-303,hiway303,hiwy 303,hiwy-303,hiwy303,hway 303,hway-303,hway303,hwy 303,hwy-303,hwy303"
375,SC 304,"sc 304,sc-304,sc304,highway 304,highway-304,highway304,highwy 304,highwy-304,highwy304,hiway 304,hiway-304,hiway304,hiwy 304,hiwy-304,hiwy304,hway 304,hway-304,hway304,hwy 304,hwy-304,hwy304"
376,SC 308,"sc 308,sc-308,sc308,highway 308,highway-308,highway308,highwy 308,highwy-308,highwy308,hiway 308,hiway-308,hiway308,hiwy 308,hiwy-308,hiwy308,hway 308,hway-308,hway308,hwy 308,hwy-308,hwy308"
377,SC 310,"sc 310,sc-310,sc310,highway 310,highway-310,highway310,highwy 310,highwy-310,highwy310,hiway 310,hiway-310,hiway310,hiwy 310,hiwy-310,hiwy310,hway 310,hway-310,hway310,hwy 310,hwy-310,hwy310"
378,SC 311,"sc 311,sc-311,sc311,highway 311,highway-311,highway311,highwy 311,highwy-311,highwy311,hiway 311,hiway-311,hiway311,hiwy 311,hiwy-311,hiwy311,hway 311,hway-311,hway311,hwy 311,hwy-311,hwy311"
379,SC 314,"sc 314,sc-314,sc314,highway 314,highway-314,highway314,highwy 314,highwy-314,highwy314,hiway 314,hiway-314,hiway314,hiwy 314,hiwy-314,hiwy314,hway 314,hway-314,hway314,hwy 314,hwy-314,hwy314"
380,SC 315,"sc 315,sc-315,sc315,highway 315,highway-315,highway315,highwy 315,highwy-315,highwy315,hiway 315,hiway-315,hiway315,hiwy 315,hiwy-315,hiwy315,hway 315,hway-315,hway315,hwy 315,hwy-315,hwy315"
381,SC 319,"sc 319,sc-319,sc319,highway 319,highway-319,highway319,highwy 319,highwy-319,highwy319,hiway 319,hiway-319,hiway319,hiwy 319,hiwy-319,hiwy319,hway 319,hway-319,hway319,hwy 319,hwy-319,hwy319"
382,SC 322,"sc 322,sc-322,sc322,highway 322,highway-322,highway322,highwy 322,highwy-322,highwy322,hiway 322,hiway-322,hiway322,hiwy 322,hiwy-322,hiwy322,hway 322,hway-322,hway322,hwy 322,hwy-322,hwy322"
383,SC 324,"sc 324,sc-324,sc324,highway 324,highway-324,highway324,highwy 324,highwy-324,highwy324,hiway 324,hiway-324,hiway324,hiwy 324,hiwy-324,hiwy324,hway 324,hway-324,hway324,hwy 324,hwy-324,hwy324"
384,SC 327,"sc 327,sc-327,sc327,highway 327,highway-327,highway327,highwy 327,highwy-327,highwy327,hiway 327,hiway-327,hiway327,hiwy 327,hiwy-327,hiwy327,hway 327,hway-327,hway327,hwy 327,hwy-327,hwy327"
385,SC 329,"sc 329,sc-329,sc329,highway 329,highway-329,highway329,highwy 329,highwy-329,highwy329,hiway 329,hiway-329,hiway329,hiwy 329,hiwy-329,hiwy329,hway 329,hway-329,hway329,hwy 329,hwy-329,hwy329"
386,SC 332,"sc 332,sc-332,sc332,highway 332,highway-332,highway332,highwy 332,highwy-332,highwy332,hiway 332,hiway-332,hiway332,hiwy 332,hiwy-332,hiwy332,hway 332,hway-332,hway332,hwy 332,hwy-332,hwy332"
387,SC 333,"sc 333,sc-333,sc333,highway 333,highway-333,highway333,highwy 333,highwy-333,highwy333,hiway 333,hiway-333,hiway333,hiwy 333,hiwy-333,hiwy333,hway 333,hway-333,hway333,hwy 333,hwy-333,hwy333"
388,SC 336,"sc 336,sc-336,sc336,highway 336,highway-336,highway336,highwy 336,highwy-336,highwy336,hiway 336,hiway-336,hiway336,hiwy 336,hiwy-336,hiwy336,hway 336,hway-336,hway336,hwy 336,hwy-336,hwy336"
389,SC 340,"sc 340,sc-340,sc340,highway 340,highway-340,highway340,highwy 340,highwy-340,highwy340,hiway 340,hiway-340,hiway340,hiwy 340,hiwy-340,hiwy340,hway 340,hway-340,hway340,hwy 340,hwy-340,hwy340"
390,SC 341,"sc 341,sc-341,sc341,highway 341,highway-341,highway341,highwy 341,highwy-341,highwy341,hiway 341,hiway-341,hiway341,hiwy 341,hiwy-341,hiwy341,hway 341,hway-341,hway341,hwy 341,hwy-341,hwy341"
391,SC 346,"sc 346,sc-346,sc346,highway 346,highway-346,highway346,highwy 346,highwy-346,highwy346,hiway 346,hiway-346,hiway346,hiwy 346,hiwy-346,hiwy346,hway 346,hway-346,hway346,hwy 346,hwy-346,hwy346"
392,SC 357,"sc 357,sc-357,sc357,highway 357,highway-357,highway357,highwy 357,highwy-357,highwy357,hiway 357,hiway-357,hiway357,hiwy 357,hiwy-357,hiwy357,hway 357,hway-357,hway357,hwy 357,hwy-357,hwy357"
393,SC 358,"sc 358,sc-358,sc358,highway 358,highway-358,highway358,highwy 358,highwy-358,highwy358,hiway 358,hiway-358,hiway358,hiwy 358,hiwy-358,hiwy358,hway 358,hway-358,hway358,hwy 358,hwy-358,hwy358"
394,SC 362,"sc 362,sc-362,sc362,highway 362,highway-362,highway362,highwy 362,highwy-362,highwy362,hiway 362,hiway-362,hiway362,hiwy 362,hiwy-362,hiwy362,hway 362,hway-362,hway362,hwy 362,hwy-362,hwy362"
395,SC 363,"sc 363,sc-363,sc363,highway 363,highway-363,highway363,highwy 363,highwy-363,highwy363,hiway 363,hiway-363,hiway363,hiwy 363,hiwy-363,hiwy363,hway 363,hway-363,hway363,hwy 363,hwy-363,hwy363"
396,SC 375,"sc 375,sc-375,sc375,highway 375,highway-375,highway375,highwy 375,highwy-375,highwy375,hiway 375,hiway-375,hiway375,hiwy 375,hiwy-375,hiwy375,hway 375,hway-375,hway375,hwy 375,hwy-375,hwy375"
397,SC 377,"sc 377,sc-377,sc377,highway 377,highway-377,highway377,highwy 377,highwy-377,highwy377,hiway 377,hiway-377,hiway377,hiwy 377,hiwy-377,hiwy377,hway 377,hway-377,hway377,hwy 377,hwy-377,hwy377"
398,SC 381,"sc 381,sc-381,sc381,highway 381,highway-381,highway381,highwy 381,highwy-381,highwy381,hiway 381,hiway-381,hiway381,hiwy 381,hiwy-381,hiwy381,hway 381,hway-381,hway381,hwy 381,hwy-381,hwy381"
399,SC 385,"sc 385,sc-385,sc385,highway 385,highway-385,highway385,highwy 385,highwy-385,highwy385,hiway 385,hiway-385,hiway385,hiwy 385,hiwy-385,hiwy385,hway 385,hway-385,hway385,hwy 385,hwy-385,hwy385"
400,SC 389,"sc 389,sc-389,sc389,highway 389,highway-389,highway389,highwy 389,highwy-389,highwy389,hiway 389,hiway-389,hiway389,hiwy 389,hiwy-389,hiwy389,hway 389,hway-389,hway389,hwy 389,hwy-389,hwy389"
401,SC 391,"sc 391,sc-391,sc391,highway 391,highway-391,highway391,highwy 391,highwy-391,highwy391,hiway 391,hiway-391,hiway391,hiwy 391,hiwy-391,hiwy391,hway 391,hway-391,hway391,hwy 391,hwy-391,hwy391"
402,SC 392,"sc 392,sc-392,sc392,highway 392,highway-392,highway392,highwy 392,highwy-392,highwy392,hiway 392,hiway-392,hiway392,hiwy 392,hiwy-392,hiwy392,hway 392,hway-392,hway392,hwy 392,hwy-392,hwy392"
403,SC 394,"sc 394,sc-394,sc394,highway 394,highway-394,highway394,highwy 394,highwy-394,highwy394,hiway 394,hiway-394,hiway394,hiwy 394,hiwy-394,hiwy394,hway 394,hway-394,hway394,hwy 394,hwy-394,hwy394"
404,SC 395,"sc 395,sc-395,sc395,highway 395,highway-395,highway395,highwy 395,highwy-395,highwy395,hiway 395,hiway-395,hiway395,hiwy 395,hiwy-395,hiwy395,hway 395,hway-395,hway395,hwy 395,hwy-395,hwy395"
405,SC 400,"sc 400,sc-400,sc400,highway 400,highway-400,highway400,highwy 400,highwy-400,highwy400,hiway 400,hiway-400,hiway400,hiwy 400,hiwy-400,hiwy400,hway 400,hway-400,hway400,hwy 400,hwy-400,hwy400"
406,SC 402,"sc 402,sc-402,sc402,highway 402,highway-402,highway402,highwy 402,highwy-402,highwy402,hiway 402,hiway-402,hiway402,hiwy 402,hiwy-402,hiwy402,hway 402,hway-402,hway402,hwy 402,hwy-402,hwy402"
407,SC 403,"sc 403,sc-403,sc403,highway 403,highway-403,highway403,highwy 403,highwy-403,highwy403,hiway 403,hiway-403,hiway403,hiwy 403,hiwy-403,hiwy403,hway 403,hway-403,hway403,hwy 403,hwy-403,hwy403"
408,SC 410,"sc 410,sc-410,sc410,highway 410,highway-410,highway410,highwy 410,highwy-410,highwy410,hiway 410,hiway-410,hiway410,hiwy 410,hiwy-410,hiwy410,hway 410,hway-410,hway410,hwy 410,hwy-410,hwy410"
409,SC 412,"sc 412,sc-412,sc412,highway 412,highway-412,highway412,highwy 412,highwy-412,highwy412,hiway 412,hiway-412,hiway412,hiwy 412,hiwy-412,hiwy412,hway 412,hway-412,hway412,hwy 412,hwy-412,hwy412"
410,SC 413,"sc 413,sc-413,sc413,highway 413,highway-413,highway413,highwy 413,highwy-413,highwy413,hiway 413,hiway-413,hiway413,hiwy 413,hiwy-413,hiwy413,hway 413,hway-413,hway413,hwy 413,hwy-413,hwy413"
411,SC 414,"sc 414,sc-414,sc414,highway 414,highway-414,highway414,highwy 414,highwy-414,highwy414,hiway 414,hiway-414,hiway414,hiwy 414,hiwy-414,hiwy414,hway 414,hway-414,hway414,hwy 414,hwy-414,hwy414"
412,SC 417,"sc 417,sc-417,sc417,highway 417,highway-417,highway417,highwy 417,highwy-417,highwy417,hiway 417,hiway-417,hiway417,hiwy 417,hiwy-417,hiwy417,hway 417,hway-417,hway417,hwy 417,hwy-417,hwy417"
413,SC 418,"sc 418,sc-418,sc418,highway 418,highway-418,highway418,highwy 418,highwy-418,highwy418,hiway 418,hiway-418,hiway418,hiwy 418,hiwy-418,hiwy418,hway 418,hway-418,hway418,hwy 418,hwy-418,hwy418"
414,SC 419,"sc 419,sc-419,sc419,highway 419,highway-419,highway419,highwy 419,highwy-419,highwy419,hiway 419,hiway-419,hiway419,hiwy 419,hiwy-419,hiwy419,hway 419,hway-419,hway419,hwy 419,hwy-419,hwy419"
415,SC 420,"sc 420,sc-420,sc420,highway 420,highway-420,highway420,highwy 420,highwy-420,highwy420,hiway 420,hiway-420,hiway420,hiwy 420,hiwy-420,hiwy420,hway 420,hway-420,hway420,hwy 420,hwy-420,hwy420"
416,SC 421,"sc 421,sc-421,sc421,highway 421,highway-421,highway421,highwy 421,highwy-421,highwy421,hiway 421,hiway-421,hiway421,hiwy 421,hiwy-421,hiwy421,hway 421,hway-421,hway421,hwy 421,hwy-421,hwy421"
417,SC 430,"sc 430,sc-430,sc430,highway 430,highway-430,highway430,highwy 430,highwy-430,highwy430,hiway 430,hiway-430,hiway430,hiwy 430,hiwy-430,hiwy430,hway 430,hway-430,hway430,hwy 430,hwy-430,hwy430"
418,SC 441,"sc 441,sc-441,sc441,highway 441,highway-441,highway441,highwy 441,highwy-441,highwy441,hiway 441,hiway-441,hiway441,hiwy 441,hiwy-441,hiwy441,hway 441,hway-441,hway441,hwy 441,hwy-441,hwy441"
419,SC 453,"sc 453,sc-453,sc453,highway 453,highway-453,highway453,highwy 453,highwy-453,highwy453,hiway 453,hiway-453,hiway453,hiwy 453,hiwy-453,hiwy453,hway 453,hway-453,hway453,hwy 453,hwy-453,hwy453"
420,SC 460,"sc 460,sc-460,sc460,highway 460,highway-460,highway460,highwy 460,highwy-460,highwy460,hiway 460,hiway-460,hiway460,hiwy 460,hiwy-460,hiwy460,hway 460,hway-460,hway460,hwy 460,hwy-460,hwy460"
421,SC 461,"sc 461,sc-461,sc461,highway 461,highway-461,highway461,highwy 461,highwy-461,highwy461,hiway 461,hiway-461,hiway461,hiwy 461,hiwy-461,hiwy461,hway 461,hway-461,hway461,hwy 461,hwy-461,hwy461"
422,SC 462,"sc 462,sc-462,sc462,highway 462,highway-462,highway462,highwy 462,highwy-462,highwy462,hiway 462,hiway-462,hiway462,hiwy 462,hiwy-462,hiwy462,hway 462,hway-462,hway462,hwy 462,hwy-462,hwy462"
423,SC 496,"sc 496,sc-496,sc496,highway 496,highway-496,highway496,highwy 496,highwy-496,highwy496,hiway 496,hiway-496,hiway496,hiwy 496,hiwy-496,hiwy496,hway 496,hway-496,hway496,hwy 496,hwy-496,hwy496"
424,SC 512,"sc 512,sc-512,sc512,highway 512,highway-512,highway512,highwy 512,highwy-512,highwy512,hiway 512,hiway-512,hiway512,hiwy 512,hiwy-512,hiwy512,hway 512,hway-512,hway512,hwy 512,hwy-512,hwy512"
425,SC 513,"sc 513,sc-513,sc513,highway 513,highway-513,highway513,highwy 513,highwy-513,highwy513,hiway 513,hiway-513,hiway513,hiwy 513,hiwy-513,hiwy513,hway 513,hway-513,hway513,hwy 513,hwy-513,hwy513"
426,SC 517,"sc 517,sc-517,sc517,highway 517,highway-517,highway517,highwy 517,highwy-517,highwy517,hiway 517,hiway-517,hiway517,hiwy 517,hiwy-517,hiwy517,hway 517,hway-517,hway517,hwy 517,hwy-517,hwy517"
427,SC 522,"sc 522,sc-522,sc522,highway 522,highway-522,highway522,highwy 522,highwy-522,highwy522,hiway 522,hiway-522,hiway522,hiwy 522,hiwy-522,hiwy522,hway 522,hway-522,hway522,hwy 522,hwy-522,hwy522"
428,SC 527,"sc 527,sc-527,sc527,highway 527,highway-527,highway527,highwy 527,highwy-527,highwy527,hiway 527,hiway-527,hiway527,hiwy 527,hiwy-527,hiwy527,hway 527,hway-527,hway527,hwy 527,hwy-527,hwy527"
429,SC 541,"sc 541,sc-541,sc541,highway 541,highway-541,highway541,highwy 541,highwy-541,highwy541,hiway 541,hiway-541,hiway541,hiwy 541,hiwy-541,hiwy541,hway 541,hway-541,hway541,hwy 541,hwy-541,hwy541"
430,SC 544,"sc 544,sc-544,sc544,highway 544,highway-544,highway544,highwy 544,highwy-544,highwy544,hiway 544,hiway-544,hiway544,hiwy 544,hiwy-544,hiwy544,hway 544,hway-544,hway544,hwy 544,hwy-544,hwy544"
431,SC 555,"sc 555,sc-555,sc555,highway 555,highway-555,highway555,highwy 555,highwy-555,highwy555,hiway 555,hiway-555,hiway555,hiwy 555,hiwy-555,hiwy555,hway 555,hway-555,hway555,hwy 555,hwy-555,hwy555"
432,SC 557,"sc 557,sc-557,sc557,highway 557,highway-557,highway557,highwy 557,highwy-557,highwy557,hiway 557,hiway-557,hiway557,hiwy 557,hiwy-557,hiwy557,hway 557,hway-557,hway557,hwy 557,hwy-557,hwy557"
433,SC 560,"sc 560,sc-560,sc560,highway 560,highway-560,highway560,highwy 560,highwy-560,highwy560,hiway 560,hiway-560,hiway560,hiwy 560,hiwy-560,hiwy560,hway 560,hway-560,hway560,hwy 560,hwy-560,hwy560"
434,SC 576,"sc 576,sc-576,sc576,highway 576,highway-576,highway576,highwy 576,highwy-576,highwy576,hiway 576,hiway-576,hiway576,hiwy 576,hiwy-576,hiwy576,hway 576,hway-576,hway576,hwy 576,hwy-576,hwy576"
435,SC 602,"sc 602,sc-602,sc602,highway 602,highway-602,highway602,highwy 602,highwy-602,highwy602,hiway 602,hiway-602,hiway602,hiwy 602,hiwy-602,hiwy602,hway 602,hway-602,hway602,hwy 602,hwy-602,hwy602"
436,SC 641,"sc 641,sc-641,sc641,highway 641,highway-641,highway641,highwy 641,highwy-641,highwy641,hiway 641,hiway-641,hiway641,hiwy 641,hiwy-641,hiwy641,hway 641,hway-641,hway641,hwy 641,hwy-641,hwy641"
437,SC 642,"sc 642,sc-642,sc642,highway 642,highway-642,highway642,highwy 642,highwy-642,highwy642,hiway 642,hiway-642,hiway642,hiwy 642,hiwy-642,hiwy642,hway 642,hway-642,hway642,hwy 642,hwy-642,hwy642"
438,SC 651,"sc 651,sc-651,sc651,highway 651,highway-651,highway651,highwy 651,highwy-651,highwy651,hiway 651,hiway-651,hiway651,hiwy 651,hiwy-651,hiwy651,hway 651,hway-651,hway651,hwy 651,hwy-651,hwy651"
439,SC 652,"sc 652,sc-652,sc652,highway 652,highway-652,highway652,highwy 652,highwy-652,highwy652,hiway 652,hiway-652,hiway652,hiwy 652,hiwy-652,hiwy652,hway 652,hway-652,hway652,hwy 652,hwy-652,hwy652"
